GeneID	GSM6855732	GSM6855733	GSM6855734	GSM6855735	GSM6855736	GSM6855737	GSM6855738	GSM6855739	GSM6855740
100287102	0.08091	0.07647	0	0.09093	0.1737	0.07754	0.0827	0.08632	0
653635	30.15	26.28	31.75	43.22	34.23	38.74	30.89	26.6	25.41
102466751	13.76	9.289	14.37	24.3	10.55	32.02	26.12	10.48	27.38
107985730	0	0	0	0.2792	0	0	0	0	0
100302278	0	0	0	1.089	0	0.9282	0	0	0
645520	0	0	0	0.1329	0	0	0	0	0
79501	0	0	0	0	0	0	0	0	0
100996442	1.093	1.162	0.8733	1.719	1.525	1.23	0.5304	0.845	1.06
729737	6.911	7.523	6.714	5.708	6.632	5.944	4.093	3.751	3.669
102725121	0.08318	0.07861	0	0.09348	0	0.07971	0.08501	0.08873	0
102723897	25.88	23.89	31.69	39.67	31.21	37.31	32.12	27.29	27.79
102465909	11.79	5.573	7.183	11.05	4.221	11.3	20.09	12.58	11.74
107985721	0.0494	0	0	0	0	0	0.05049	0.0527	0
112268260	0.1216	0.05748	0.03704	0.09114	0.1306	0.03886	0.1451	0.3028	0.2421
729759	0	0	0.13	0	0	0	0	0	0.1416
100132287	14.56	14.97	12.63	13.51	14.15	12.96	6.628	7.896	6.513
105378947	0.1712	0.1078	0.05212	0.2565	0.06125	0.05467	0.05831	0.1217	0.1135
101928626	0	0	0	0	0	0	0	0	0
113219467	1455	1564	959.6	918.3	1207	1099	1089	1091	801.8
81399	0.06938	0.2186	0.06338	0.1819	0.2979	0.133	0.02364	0.09868	0.06903
100133331	16.36	14.69	14.03	15.36	17.73	16.73	7.226	7.976	6.941
107984841	22.09	21.01	16.75	25.14	25.26	20.47	8.852	13.55	10.77
107984847	24.25	24.48	13.85	26.95	27.81	22.98	8.169	13.52	11.52
107984849	9.07	9.023	8.286	15.02	13.84	11.44	6.343	6.111	5.7
100288069	7.117	8.201	8.728	13.15	10.26	10.09	5.281	4.264	5.53
105378580	1.873	1.377	1.711	1.754	1.927	1.62	1.409	2.165	2.045
400728	4.332	4.289	3.58	2.241	3.027	3.624	1.546	2.054	1.437
79854	2.334	1.727	1.947	2.053	2.288	1.556	1.66	1.408	3.333
643837	22.48	22.37	21.15	17.72	17.17	16.45	10.89	9.004	10.62
107984850	0	0.05148	0	0.2449	0	0	0.05567	0.2324	0
284593	0.4701	0.4443	0.3579	0.08805	0.3365	0.3754	0	0.2508	0
284600	0.03465	0	0.03165	0.03894	0	0.0332	0.03541	0	0
100130417	0.4438	0.9227	1.054	1.496	0.8576	0.7655	2.359	2.367	1.148
107985728	0.2933	0.6237	0.8707	1.03	0.5904	0.3162	1.799	1.017	0.8025
148398	5.123	4.545	9.264	6.11	4.939	6.562	10.04	5.855	7.958
26155	79.9	81.74	104.6	88.32	72.71	88.6	94.99	82.91	83.56
339451	12.16	11.8	14.46	13.89	12.31	14.74	7.796	6.309	6.819
84069	3.071	3.123	3.445	3.113	1.756	2.015	1.74	1.317	1.461
84808	0.3698	0.629	0.8444	0.2493	0.3573	0.3543	0.4157	0.2761	0.1472
57801	9.956	8.027	15.45	14.71	12.63	15.81	4.412	2.971	2.494
9636	53.51	53.15	74.38	84.19	83.35	78.42	133.2	113.5	102.3
375790	191	191.6	260.5	257.8	202	241.7	162.3	139.9	124.1
100288175	37.47	37.22	36.61	37.17	32.86	35.77	38.85	31.77	35.91
112267874	2.028	1.963	2.981	2.834	1.699	2.227	2.527	2.005	2.608
105378948	7.508	6.922	7.653	7.974	5.947	6.405	7.86	6.006	8.29
401934	0	0.06649	0.4499	0.3953	0.3776	0.2697	0.0719	0.1501	0.21
54991	15.66	13.51	17.72	17.67	17.05	17.38	17.25	17.77	15.64
254099	0	0	0	0	0	0	0	0	0
406984	0	0	0	0	0	0	0	0	0
406983	0	0	0	0	0	0	0	0	0
554210	0	0	0	0	0	0	0	0	0
100506376	0	0	0	0	0	0	0	0	0
254173	0.03112	0.147	0.05685	0.1049	0.1002	0.02982	0	0	0
8784	3.047	2.776	3.976	7.031	6.658	6.1	1.501	0.2321	0.7579
7293	0.1821	0.1376	0.2994	1.064	0.8209	0.6979	0.2605	0.07769	0.07246
51150	152.3	146.2	190.1	187.4	159.3	185.8	174.6	156.7	147.1
126792	37.79	36.7	52.02	56.82	51.82	62.47	47.24	39.45	38.31
388581	0.919	1.448	1.493	1.721	0.7674	1.957	1.983	0.8715	1.016
118424	29.77	29.22	39.39	36.96	31.43	36.12	33.93	30.45	29.81
101928895	0.7999	0.8316	0.8038	2.697	0.5153	1.073	0.7358	0.512	0.6368
6339	1.094	1.158	1.719	1.918	1.363	1.216	0.8499	0.3735	0.871
116983	7.377	6.953	9.059	10.46	9.131	9.116	12.9	9.202	10.29
102465434	0	2.071	2.002	2.463	0	0	2.24	0	2.18
109623456	1.591	1.504	2.907	8.942	0	3.05	3.253	3.395	3.167
126789	21.39	18.52	28.19	24.68	25.1	27.76	26.03	26.86	21.85
54973	55.83	53.34	65.86	62.57	54.42	64.31	62.98	52.01	51.05
102465435	4.113	1.944	13.15	11.56	6.623	11.82	8.407	13.16	4.092
80772	13.23	15	19.51	16.7	11	16.09	18.42	17.4	14
83756	0.4818	0.2452	0.5416	1.041	0.5968	0.5327	0.606	0.3163	0.3319
1855	25.75	26.79	44.85	32.8	28.2	35.98	34.9	28.83	30.24
102466740	0	2.141	4.139	2.546	0	0	0	0	0
54587	2.015	1.591	2.724	4.405	3.082	3.095	3.865	3.239	3.049
54998	60.98	51.76	91.74	76.93	54.73	82.26	100.6	79.94	81.56
81669	51.61	45.37	49.39	63.19	58.27	56.61	45.75	39.66	39.4
148413	14.91	15.9	20.19	24.23	15.11	17.88	21.02	18.44	20.24
55052	88.26	83.41	95.7	86.54	84.87	83.35	97.14	87.19	95.2
107984868	0	0	0	0	0	0.03324	0	0	0
441869	0	0	0.03656	0.04498	0.08593	0.1151	0	0	0
105378585	0	0	0.1072	0	0.252	0	0	0	0
643965	0	0	0	0	0	0	0	0	0
102724312	0	0	0	0	0	0	0	0	0
107985729	0	0	0	0	0	0	0	0	0
64856	0	0.02812	0	0	0.03195	0	0	0	0
219293	0.5189	0.7193	0.5372	0.622	0.5942	0.5636	0.8132	0.6274	0.7228
83858	11.6	11.21	13.6	15.51	11.26	14.26	13.8	11.15	11.06
55210	28.12	25.83	36.78	34.83	26.81	31.12	45.51	34.1	35.45
339453	0.2904	0	0.3537	0.5439	0.5196	0.2783	0.2968	0.3098	0
29101	160.2	173.5	157.8	149.1	153.2	156.1	163.6	167.2	154.9
643988	18.12	16.83	22.31	22.56	22.7	23.34	16.85	17.59	11.46
105378586	12.39	10.16	13.88	13.66	12.29	16.12	8.598	8.725	6.046
142678	17.24	17.05	20.6	23.17	18.63	22.28	10.97	8.607	8.165
8510	2.128	2.468	2.518	2.772	2.856	2.456	1.285	1.187	1.395
984	27.67	25.07	31.82	36.05	30.19	33.32	25.14	26.34	24.11
728661	41.62	40.1	42.65	49.78	46.45	50.44	40.15	39.03	33.64
8511	6.639	5.159	4.448	7.627	6.969	7.069	2.714	0.9443	2.202
728642	27.13	24.85	33.79	39.55	31.38	38.05	28.76	24.45	24.68
9906	13.3	12.71	12.48	15.52	15.87	16.75	12.56	13.6	11.94
112268218	5.131	4.725	6.49	7.541	6.073	6.934	6.992	5.895	5.825
65220	33.05	31.88	36.5	40.98	39.74	40.22	39.73	36.91	33.88
2782	335.6	344.5	319	317.7	321.7	300.9	330.7	336.3	327
105378949	0.1819	0.5156	1.246	1.431	0.2929	0.9585	1.58	0.776	1.719
163688	0.1786	0.5064	0.1088	0.6691	0.3196	0.5706	0.7911	0.3176	0.7702
339456	0.2859	0	0.1306	0.8033	0	0	0.7306	0.305	0.2845
85452	0	0.01707	0.0165	0.0203	0	0	0	0	0
107984872	0	0	0	0.1073	0.1025	0.09153	0.04881	0	0
105378589	0	0	0	0	0	0	0	0	0
2563	0	0	0	0	0.05599	0	0.02665	0	0
105378590	0	0	0	0	0	0	0	0	0
105378591	0	0	0	0	0	0	0	0	0
5590	0.8369	0.6362	1.047	1.002	0.8008	1.046	0.7252	0.6987	0.706
100506504	0.4267	0.7057	0.8771	1.559	0.8017	1.022	0.3271	0	0.1061
199990	10.05	9.985	12.13	10.94	9.385	10.11	8.586	6.181	5.918
112268219	4.004	2.412	5.349	7.368	4.997	4.268	3.427	3.417	2.44
105378593	0	0.9802	0	0.1457	0.8351	0.2485	0.265	0.1383	0.516
6497	17.86	17.35	19.56	25.04	23.43	25.48	13.31	13.18	13.28
79906	0.5173	0.5296	0.6694	0.8962	0.5553	1.177	1.278	0.7127	1.094
100129534	0.2973	0.0562	0.7604	0.7351	0.6384	0.6838	0.4254	0.5709	0.4142
11079	77.43	73.97	79.36	77.19	70.57	77.33	78.1	84.81	82.45
5192	14.03	12.96	17.11	18.15	13.54	15.66	18.29	16.27	11.59
9651	0.06736	0.2387	0.2154	0.4163	0.09039	0.2098	0.2065	0.2156	0.1676
55229	14.43	14.77	16.35	15.08	13.51	16.43	14.45	13.2	12.88
388585	0	0	0	0	0.08387	0	0	0	0
115110	4.399	3.911	5.869	5.139	3.666	4.853	6.211	5.989	4.924
8764	23.43	18.48	24.86	23.68	18.65	21.16	19.01	18.05	14.77
100996583	0.9575	0.362	0.5248	0.4304	0.4112	0.5505	0.5872	0	0.5716
127281	13.55	14.42	17.19	12.52	9.084	11.17	19.56	16.13	16.06
79258	1.77	1.749	2.131	1.492	1.296	1.542	1.973	1.716	2.121
105378597	0.1273	0.3609	0	0.1431	0	0	0.1301	0.2716	0.1267
100287898	0.0944	0.08921	0.1035	0.3395	0.06081	0.2171	0.1351	0.1208	0.3757
105378603	0	0	0	0	0	0	0	0	0
105378602	0	0	0	0	0	0	0	0	0
105378601	0	0	0	0	0	0	0	0	0
112268220	0	0	0	0	0	0	0	0	0
107985732	0	0	0	0	0	0	0	0	0
105378600	0	0	0	0	0	0	0	0	0
105378598	0	0	0	0	0	0	0	0	0
107984904	0	0	0	0	0	0	0	0	0
105378599	0	0	0	0	0	0	0	0	0
140625	0	0	0	0	0	0	0	0	0
440556	0	0	0	0	0	0	0	0	0
63976	0	0	0	0	0	0	0	0	0
100422968	0	0	0	0	0	0	0	0	0
105378606	0	0	0	0	0	0	0	0	0
107984909	0	0	0	0	0	0	0	0	0
105378605	0	0	0	0	0	0	0	0	0
105378604	0	0	0	0	0	0	0	0	0
27237	1.952	2.068	1.968	1.891	2.024	2.516	3.819	3.304	3.148
1953	3.286	2.624	3.241	3.97	3.561	4.331	12.28	10.71	10.38
105378608	0	0	0	0	0	0	0	0	0
693135	0	0	0	0	0	0	0	0	0
105378607	0	0	0	0	0	0	0	0	0
127262	37.69	42.46	41.14	32.66	33.77	29.34	45.29	40.56	39.83
49856	24.63	21.48	26.9	26.2	23.77	24.37	26.82	29.86	25.09
7161	0.5998	0.771	1.008	1.861	1.623	1.954	2.084	1.459	2.101
105378610	0	0	0	0	0	0	0.06313	0.2636	0.06146
105378609	0	0	0	0.4238	0	0.1807	0	0	0
57212	1.035	0.959	1.381	0.9076	1.312	1.429	0.9312	0.9941	0.7006
148870	0.5818	0.6873	0.1329	1.308	0.6636	1.08	1.449	0.931	1.266
388588	1.633	1.984	1.918	1.049	2.004	1.788	3.1	0.9954	3.714
57470	23.42	22.14	23.89	26.92	25.45	26.05	28.76	29.96	24.85
9731	9.015	9.729	9.623	10.09	8.799	9.788	9.745	9.319	9.129
1677	2.065	2.084	2.438	2.425	1.719	1.89	1.826	1.634	2.101
107984910	0.4709	0.5006	0.8065	1.125	0.7583	1.523	0.5414	0.5023	0.7028
339448	8.159	9.04	7.853	8.467	10.27	8.298	10.64	10.34	9.829
100133612	1.027	1.359	1.314	1.616	0.8087	1.378	1.19	0.7305	1.158
728716	0	0	0	0	0	0	0	0	0
105376672	0	0	0	0	0	0	0	0	0
105376673	0	0	0	0	0	0	0	0	0
284661	0	0	0	0	0	0	0	0	0
105376674	0	0	0	0	0	0	0	0	0
105376679	0	0	0	0	0	0	0	0	0
107985376	0	0	0	0	0	0	0	0	0
55966	0	0	0	0	0	0	0	0	0
105376680	0	0	0	0	0	0	0	0	0
102724429	0	0	0	0	0	0	0	0	0
105376681	0	0	0	0	0	0	0	0	0
105376682	0	0	0	0	0	0	0	0	0
107984911	0	0	0	0	0	0	0	0	0
105376686	0	0	0	0	0	0	0	0	0
100616421	0	0	0	0	0	0	0	0	0
261734	11.61	12.26	12.8	10.89	9.497	10.22	7.554	7.85	7.226
8514	124.7	114.8	157.8	173	136.5	166.9	295.3	263.6	270.2
26038	0.01357	0	0.02479	0.07625	0.01457	0.05202	0.02774	0.04343	0.0135
105376687	0	0	0	0	0	0	0	0	0
6146	199.4	204.4	252.4	270.6	233.5	261.8	264	239	298.4
107985733	1.022	1.208	0.9339	1.723	1.921	1.959	1.567	1.636	2.034
102724450	0.7073	1.003	0.9691	0	0.7593	0.3389	0	0.3772	1.407
388591	0.3422	0.3234	0.3847	1.183	0.4522	0.782	0.6726	0.8424	1.021
23463	30.58	28.22	34.28	32.6	28.19	31.92	56.76	57.1	57.43
148645	0.7327	1.231	0.7436	0.183	0.437	0.6241	1.498	1.129	0.648
390992	0.1883	0	0	0	0	0	0	0	0
387509	7.327	7.495	9.05	8.512	8.072	8.994	12.09	11.18	8.383
11332	17.22	16.98	19.87	18.32	20.89	19.41	32.67	35.51	33.75
54626	0	0.2668	0.1719	0.282	0.1347	0.1803	3.975	3.245	3.838
83715	0.4274	0.2741	0.3904	0.7548	0.3933	0.7167	1.014	1.01	0.6075
100422975	0	0	0	0	0	0	0	0	0
8718	6.279	5.868	8.54	6.9	6.591	7.688	4.92	5.433	2.43
57449	0.3808	0.254	0.4501	0.2265	0.2645	0.2146	0.1831	0.2628	0.2006
79707	5.297	6.094	5.272	5.991	6.759	6.26	5.431	5.579	5.305
80835	0	0	0.02869	0	0.03372	0	0.0321	0	0
107984912	0	0	0.2738	0	0	0	0	0	0
3104	24.6	22.66	27.88	33.59	26.69	30.52	27.64	23.39	25.05
9903	23.38	23.48	28.68	25.73	26.35	25.21	34.41	27.8	28.41
107984913	0.746	0.8332	0.8054	0.6859	0.5825	0.8449	0.7624	0.5788	0.6748
148479	7.302	5.455	7.211	5.706	5.973	6.998	12.55	13.02	11.69
90326	9.936	11.11	13.61	13.58	11.17	12.74	12.71	11.48	13.69
55735	30.84	30.99	34.36	31.96	31.64	35.09	31.44	30.38	32.18
100505887	0.2756	0	0	0	0	0	0	0	0
110841581	0	0	0.2212	1.089	0.7799	0.4641	0	0.2583	0
23261	1.879	1.996	2.071	2.105	2.184	1.801	2.274	1.566	1.923
105376692	0	0	0	0	0	0	0	0	0
102725193	0	0	0	0	0	0	0	0	0
101928836	0	0	0	0	0	0	0	0	0
105376691	0	0	0	0	0	0	0	0	0
105376689	0.1792	0.1481	0.04091	0.05033	0.07212	0.1288	0.02289	0.02389	0.1337
9341	54.82	64.1	38.24	38.03	45.27	36.03	47.25	58.7	59.05
8863	1.006	1.025	0.9048	1.113	1.739	1.19	1.784	2.231	1.627
10911	14.37	16.63	11.77	17.56	21.16	18.36	29.62	33.09	33.45
3604	7.063	7.631	6.363	11.35	14.75	10.96	8.471	8.531	8.557
11315	163.8	159.9	228.9	211.9	181	204.9	266.8	229	241.1
54206	6.11	6.459	6.279	2.795	3.132	3.415	1.141	1.044	1.305
107984915	0	0	0	0	0	0	0	0	0
102724539	0	0	0	0	0	0	0	0	0
105376695	0	0	0	0	0	0	0	0	0
50651	0.3668	0.1981	0.2393	0.1178	0.5625	0.1004	0.2678	0.1677	0.3128
473	10.94	10.18	10.88	12.19	12.07	11.59	9.021	8.32	7.981
102724552	0	0.3641	0.1759	0.2165	0.2068	0.1846	0.1969	0	0
106632271	1.173	0	2.142	0	0	0	0	0	0
2023	1165	1165	1270	1109	1038	1105	1069	980.8	978.7
102465436	1.502	2.839	4.116	5.064	0	1.439	1.535	1.602	1.494
100505975	1.495	3.109	2.459	5.713	1.926	2.292	5.807	2.871	5.356
112268261	0	0	0	0	0.02325	0	0	0	0
765	0	0	0	0	0	0	0	0	0
155184	0	0	0	0	0	0	0	0	0
6518	3.857	3.581	4.208	5.457	6.407	6.871	6.725	7.673	6.841
80045	10.73	10.65	11.84	13.79	11.88	13.74	2.853	1.995	2.166
106614088	0.2572	0.3039	0.2056	0.4698	0.5178	0.6779	0.1972	0.6174	0.256
407040	0	0	0	0	0	0	0	0	0
102724571	0	0	0.1243	0	0	0.1304	0	0	0.2709
9563	12	12.83	12.76	23.05	20.68	23.94	15.83	15.33	15.06
80176	23.41	19.56	29.64	24.67	20.28	25.16	91.93	81.63	84.96
100506022	0.4386	0.2073	0.3506	0.4313	0.3532	0.683	0.9526	0.7019	0.8183
84275	28.72	29	29.22	27.97	30.37	27.84	33.11	31.14	33.19
199953	4.448	3.762	3.807	6.09	5.216	6.017	6.074	5.98	4.797
107985734	0.4852	0.5732	1.108	1.636	0.9115	1.162	1.488	1.035	1.086
105376712	0	0	0	0	0	0	0	0	0
5293	18.6	14.73	17.5	28.48	25.05	25.78	19.99	20.03	17.36
644997	0.07332	0.6237	0	0.412	0.551	0.4919	0.1499	0.07822	0.07296
101929074	0	0	0.1275	0	0	0	0	0	0
22883	92.25	88.06	100.2	101.1	87.7	100.5	108.1	106.2	99.03
56998	4.125	3.826	3.698	5.537	4.756	5.782	8.783	8.026	6.992
105376717	3.583	3.907	4.028	4.646	2.959	5.81	7.042	5.292	5.485
84328	9.845	10.85	9.343	8.885	9.939	9.996	8.967	9.931	9.77
64802	9.57	6.922	7.973	7.727	9.4	8.014	8.662	9.58	9.383
113391335	0.3011	0	0.55	0.6767	0	0.2885	1.231	0	0
100847055	1.714	0	0	0	0	0	1.752	0	0
116362	0.1591	0	0	0	0	0	0	0	0
10277	19.1	17.97	16.96	16.14	19.72	17.11	18.87	19.13	20.67
23095	14.45	13.86	12.83	11.12	12.46	10.83	17.82	19.31	20.59
105376725	1.292	0.5231	1.095	0.4147	0.8913	0.0884	0.66	0.2952	0.3672
5226	327.6	318.4	317.2	349.9	318.2	339.5	521.6	530.7	521.5
100526739	4.417	4.367	3.849	3.36	4.377	3.256	4.723	3.48	4.868
378708	5.237	5.355	4.862	4.438	5.161	4.36	6.756	4.671	6.578
1325	2.047	1.52	1.202	1.479	1.099	0.981	0.4484	1.248	1.164
1676	17.55	17.23	15	15.51	14.95	15.27	14.75	15.17	15.59
5195	9.602	7.499	8.528	10.87	9.759	10.07	12.31	12.04	10.55
54897	1.78	1.93	1.666	3.115	2.584	2.824	3.995	4.077	3.44
105376733	0	0	0	0	0	0	0	0	0
105376735	0	0	0	0	0	0	0	0	0
148345	0.5037	0.3029	0.2928	1.492	0.8357	1.009	0.7488	0.7328	0.6379
23435	64.15	62.08	55.8	60.41	68.54	59.71	49.3	48.29	54.05
10747	7.014	6.206	5.271	7.939	8.064	5.244	2.746	2.6	2.92
6723	110.5	120.7	110.9	101	101.6	107.1	113.8	129.5	99.75
5394	38.86	36.79	31.76	34.35	37.47	31.67	33.06	34.77	32.43
105376736	7.708	7.076	11.27	10.89	8.038	10.55	10.58	12.45	12.27
2475	25.79	22.97	23.17	24.39	23.45	23.78	19.43	21.91	20.18
100873935	4.733	5.189	6.918	6.171	3.862	4.717	4.838	7.069	4.898
10218	0.1603	0	0.09761	0	0.1147	0.0512	0.0546	0	0.05316
29914	5.275	4.778	5.235	5.487	5.073	5.657	3.498	3.484	3.265
105376737	0	0	0	0	0	0	0	0	0
105376739	0	0	0	0	0	0	0	0	0
105376740	0	0	0	0	0	0	0	0	0
57540	0.0178	0.03365	0.01626	0	0.01911	0.05118	0.0182	0	0
112268221	0.03649	0.06898	0.03333	0	0.03918	0	0	0	0
101929181	0	0	0	0	0	0	0	0	0
26232	2.077	4.024	3.226	3.618	1.004	2.389	0.6369	0.2216	0.31
93611	9.6	8.552	11.02	10.67	8.727	10.15	3.835	2.394	2.562
26270	11.72	11.4	11.59	12.93	13.84	14.48	11.69	11.02	11.24
10459	92.63	97.13	116.3	98.2	90.71	95.66	58.21	48.62	48.81
374946	0.6087	0.6595	0.746	0.4505	0.3825	0.4553	0.1669	0.1901	0.1477
57085	75.47	74.3	81.37	92.35	82.11	100.8	75.37	63.71	62.36
284498	3.248	3.619	4.615	6.016	4.929	5.264	8.217	7.956	6.922
102724659	0	0	0	0	0.1536	0	0	0	0
4524	12.36	12.29	14.49	17.72	15.68	17.47	22.81	23.79	22.64
1185	11.73	10.22	9.306	15.84	16.52	16.02	11.66	12.12	11.98
100379251	5.067	4.941	4.629	9.039	7.771	6.551	5.507	5.062	6.002
4878	0.469	1.182	0.4284	3.865	4.699	2.397	0.7989	0.6671	1.089
4879	0	0.1784	0.1725	0.2122	0	0	0	0.2014	0.1879
26829	0	0	0	0	1.206	0	0	0	0
90231	72.5	70.27	89.84	90.96	83.13	92.6	88.69	74.46	71.29
5351	187	186.9	214	190.4	161.6	185.3	169.6	154.5	155.6
9927	62.43	60.01	63.16	61.74	56.93	61.16	71.22	73.93	69.93
60672	17.03	16.49	21.25	22.4	22.29	26.87	17.69	16.02	11.43
102466982	0	0	0	0	4.415	0	2.102	2.194	0
943	0.3488	0.08989	0.08689	0.3563	0.2042	0.3646	0.2268	0.2029	0.3786
102465836	325.8	372.4	315.4	236.3	167.4	237.5	298.8	133.7	227.2
7133	418.1	403	447.8	393.7	354.9	402.2	378.5	357.1	336.9
100616438	2.191	0	4.003	7.388	2.352	0	4.479	2.338	2.18
107984917	0.786	0.3183	0.359	0.5047	0.5424	0.4304	0.6312	0.7187	1.061
55187	10.6	11.07	9.346	9.827	11.1	9.632	11.48	12.58	12.47
677885	0.8794	3.324	1.607	4.941	1.888	1.685	2.696	9.381	0
105376744	0.1611	0.09137	0.1177	0.3622	0.5535	0.5867	1.219	1.959	1.667
9249	11.69	11.52	14.04	16.87	17.82	16.65	42.77	44.15	36.97
102466722	0	1.885	0	2.242	0	1.912	2.039	0	3.97
343066	0	0	0	0	0	0	0	0	0
126767	0	0	0	0	0	0	0	0	0
93190	0	0	0	0	0	0	0	0	0
390999	0	0	0	0	0	0	0	0	0
65121	0	0	0	0	0	0	0	0	0
105376745	0	0	0	0	0	0	0	0	0
440560	0	0	0	0	0	0	0	0	0
343069	0.3427	0.2159	0.3131	0.5136	0.368	0.4379	0.5838	0.7312	0.5684
65122	0	0	0	0	0	0	0	0	0
400735	0	0	0	0	0	0	0	0	0
343071	0	0	0	0	0	0	0	0	0
441871	0	0	0	0	0	0	0	0	0
440561	0	0	0	0	0	0	0	0	0
101929983	0	0	0	0	0	0	0	0	0
649330	0.1329	0	0	0.1493	0	0	0	0.1417	0
441873	0	0	0	0	0	0	0	0	0
649324	0	0	0	0	0	0	0	0	0
440563	0	0	0	0.1299	0	0	0	0.2467	0
645354	0	0	0	0	0	0	0	0	0
645359	0	0	0	0	0	0	0	0	0
101060301	0	0.1361	0.1316	0.1619	0	0.138	0.2944	0.461	0.5733
343070	0	0	0	0	0	0	0	0	0
400736	0	0	0	0	0	0	0	0	0
391003	0	0	0	0	0	0	0	0	0
343068	0	0	0	0	0	0	0	0	0
391002	0	0	0	0	0	0	0	0	0
645382	0	0	0	0	0	0	0	0	0
653619	0	0	0	0	0	0	0	0	0
729528	0	0	0	0	0	0	0	0	0
645414	0	0	0	0	0	0	0	0	0
391004	0	0	0	0	0	0	0	0	0
645425	0	0	0	0	0	0	0	0	0
126755	0	0	0	0	0	0	0	0	0
102724856	0	0	0	0	0	0	0	0	0
107984918	0	0	0	0	0	0	0	0	0
10630	0.5956	0.5227	0.5052	1.769	1.416	1.386	0.2609	0.1361	0.127
107984919	0.1259	0.1785	0.2301	0.3538	0.4732	0.181	0	0	0
105378612	0	0	0	0	0	0	0	0	0
105376756	0	0	0	0	0	0	0	0	0
7799	9.21	9.251	7.396	8.573	10.05	8.249	6.772	6.95	6.072
23254	1.529	1.047	1.563	1.644	1.517	1.687	4.232	3.906	4.129
107985467	0	0	0	0	0	0	0	0	0
107985468	0	0	0	0	0	0	0	0	0
105376762	0	0	0	0	0	0	0	0	0
105376759	0	0	0	0	0	0	0	0	0
107985469	0	0	0	0	0	0	0	0	0
200197	1.053	0.7059	0.8223	1.184	1.275	1.065	0.646	0.6947	0.7623
55092	26.61	27.44	35.61	34.18	31.23	31.25	28.61	26.41	27.05
727684	0.08004	0.07565	0	0.8096	0.2578	0.3068	0.2454	0.08539	0.1593
114827	0.3103	0.4561	0.4724	0.523	0.4071	0.1817	0.2114	0.2758	0.4974
101927417	0.3007	0.1624	0.1962	0.2896	0.04611	0.04116	0.0878	0.04582	0.04274
101927441	0.1889	0.4819	0.2415	0.4669	0.3852	0.3258	0.2895	0.141	0.3946
79180	326.2	318.6	432.4	381.4	300.5	376.2	445.5	360.4	363.6
11330	0.03832	0.07244	0.03501	0.8183	1.275	0.3672	0.2742	0.3679	0.1525
63036	0	0	0.3999	0.164	0.3133	0.1398	0	0.1557	0.1452
105376767	0.2144	0.1013	0.09792	0.9637	0	0.2054	0	0	0.1067
51032	0.4383	0.6903	0.5338	0.4925	0.4705	1.12	1.045	1.558	0.8722
842	9.323	8.721	10.06	8.832	10.49	9.269	11.51	11.91	10.83
23341	9.811	9.614	7.783	6.345	8.075	7.076	7.142	6.72	7.296
107397391	0	0	0	0	0	0	0	0	0
79814	2.246	2.776	2.841	3.203	3.107	3.766	2.781	3.455	2.879
84301	29.62	26.93	25.13	21.25	25.8	22.38	17.84	21.5	22.14
6248	22.09	20.66	16.86	13.61	19.01	15.8	13.2	16.12	14.92
23207	83.67	89.02	93.47	94.8	81.03	90.66	91.55	84.14	80.38
284723	1.089	0.9146	0.8011	1.631	1.721	1.507	0.4018	0.4839	0.4514
110806303	0.2112	0.9979	0.3858	0.4746	0.6801	0.4047	0.4316	0	0
388595	0	0	0	0	0	0	0	0	0
54751	0.401	0.5558	0.464	0.1202	0.0287	0.1281	0.3279	0.05704	0.3192
440567	31.55	27.94	43.8	53.61	48.01	56.67	52.56	66.79	55.13
729614	3.719	2.22	4.201	5.114	3.309	4.642	5.201	3.393	4.041
23013	39.35	36.54	34.98	37.9	38.06	38.88	26.01	27.16	27.89
7709	27.19	29.3	31.18	31.41	26.82	31.22	23.86	18.63	19.4
149563	0	0	0	0	0	0	0	0	0
27129	0.9128	0.9002	0.8701	1.829	0.9374	1.293	33.95	34.8	34.79
1187	0.161	0.4057	0.1961	0.7237	0.6913	0.7713	2.468	2.004	1.815
1188	0	0.043	0	0	0	0.0436	0.093	0	0.04527
348487	0	0	0	0	0.08343	0	0	0	0
1969	0.4696	0.8876	0.7435	0.5277	1.008	0.66	1.184	0.8682	0.5607
101927479	0.07647	0.02409	0	0	0	0	0	0	0.02536
128272	7.103	8.29	8.438	7.415	5.458	7.625	3.372	3.229	4.055
101927546	0.5459	0.2172	0.2625	0.2583	0.1234	0.4406	0.4699	0.2146	0.3431
79363	1.447	1.915	2.711	3.904	1.243	2.081	3.033	2.47	3.312
54455	25.75	27.3	22.68	24.58	24.64	25.55	17.31	18.35	18.27
26099	75.93	69.8	93.94	84.35	74.84	89.21	107.7	103.4	102
374955	18.16	17.14	22.36	21.22	18.61	22.08	26.73	26.59	26.81
55707	56.84	55.84	65.9	66.95	56.82	64.52	68.89	62.42	68.33
107984921	1.153	1.012	1.016	1.157	1.327	0.8684	0.7578	1.186	1.312
114819	1.818	2	1.774	2.071	1.845	2.41	1.273	1.567	1.586
26871	0	0	0	0	0	0	0	0.8695	0.811
107985757	0	0	0	0	0	0	0	0	0
100132147	0	0	0	0	0	0	0	0	0
107985758	0	0	0	0	0	0	0	0	0
7195	0	0	0	0	0	0	0	0	0
55672	5.702	5.92	5.64	6.308	5.11	6.325	5.094	5.293	5.227
