GeneID	GSM4552489	GSM4552490	GSM4552491	GSM4552492
100287102	0.374	0.3369	0.3419	0.2873
653635	33.46	32.37	38.2	32.7
102466751	19.99	18.42	30.45	21.94
107985730	0	0	0	0
100302278	0	0	0	0
645520	0	0	0	0
79501	0	0	0	0
100996442	0.7953	0.8103	1.782	1.219
729737	4.65	4.588	13.38	9.019
102725121	0.1922	0.1732	0.1952	0.1688
102723897	34.94	33.34	39.05	32.96
102465909	21.81	18.42	30.45	22.94
107985721	0.04566	0.05142	0.02319	0
112268260	0.05623	0.04221	0.07614	0.05143
729759	0	0	0	0
100132287	4.906	5.047	11.67	7.619
105378947	0.02637	0.02969	0.05356	0.02894
101928626	0	0	0	0
113219467	6247	8597	1.006e+04	9775
81399	0	0	0.03257	0.02346
100133331	6.188	6.399	13.25	9.109
107984841	4.337	4.433	6.234	4.907
107984847	7.261	7.316	9.445	6.991
107984849	1.545	1.739	2.913	1.937
100288069	4.597	4.466	7.689	4.996
105378580	0.3126	0.2979	0.6839	0.5279
400728	0.2225	0.2863	1.001	0.3837
79854	1.173	1.215	2.144	1.39
643837	1.586	1.424	5.987	5.398
107984850	0.02518	0.02835	0.1023	0.02763
284593	0.2535	0.2447	0.8092	0.4372
284600	0.9288	1.082	0.244	0.1055
100130417	0.6564	0.5082	2.5	1.936
107985728	0.3389	0.3625	1.859	1.432
148398	10.7	11.45	9.497	8.036
26155	120.9	122.1	86.4	85.28
339451	27.64	25.05	29.87	23.49
84069	0.4319	0.33	2.758	2.523
84808	0.1025	0.03849	0.486	0.3001
57801	2.832	2.392	2.745	1.872
9636	40.64	39.54	70.83	72.39
375790	43.13	42.12	243.3	190.1
100288175	0.444	0.5714	30.73	30.91
112267874	0.1143	0.103	1.509	1.004
105378948	0.7617	0.953	8.295	7.664
401934	0	0.03662	0.1982	0.1071
54991	18.21	18.74	16.77	14.58
254099	0	0	0	0
406984	0	0	0	0
406983	0	0	0	0
554210	0	0	0	0
100506376	0	0	0	0
254173	0.02876	0	0	0.01578
8784	0.05029	0.02832	1.558	1.546
7293	0.03366	0.05685	0.2051	0.09236
51150	117.1	118.2	144.5	149.9
126792	62.82	63.15	60.36	61.12
388581	0.8024	0.5315	2.637	1.761
118424	41.88	42.89	34.88	35.7
101928895	3.919	3.123	1.54	1.907
6339	4.511	3.554	2.075	1.732
116983	25.89	23.25	23.52	18.49
102465434	1.013	1.141	0	0
109623456	13.24	9.939	8.964	8.073
126789	44.41	46.46	29.02	27.52
54973	82.51	83.31	79.98	73.56
102465435	6.653	6.422	8.688	9.389
80772	18.51	20.2	16.4	17.75
83756	0.6509	0.7329	1.67	1.09
1855	43.54	43.08	52.03	49.96
102466740	1.047	2.358	1.064	0
54587	3.751	3.42	6.415	4.944
54998	153.2	167.3	83.89	91.25
81669	76.46	70.84	136.5	101.5
148413	31.74	32.52	18.67	20.64
55052	166.6	175.6	96.2	107.4
107984868	0.03206	0.05415	0.01628	0.0176
441869	0	0.02083	0.03757	0
105378585	0	0.06108	0	0
643965	0	0	0	0
102724312	0	0	0.05255	0
107985729	0.04223	0.09511	0.04289	0
64856	0.1926	0.04646	0.1257	0.07548
219293	4.445	4.465	3.004	2.58
83858	28.03	26.82	22.1	18.09
55210	74.72	77.14	36.78	34.48
339453	0.2684	0.6549	0.5907	0.5892
29101	142.3	144.3	151	172.9
643988	35.57	35.77	23.46	25.32
105378586	6.589	6.811	8.228	5.216
142678	12.83	12.28	16.51	13.38
8510	2.861	3.146	3.655	2.92
984	52.39	48.99	42.74	37.92
728661	44.3	46.46	53.01	48.48
8511	1.909	1.843	4.086	3.368
728642	58.58	53.63	55.71	46.45
9906	22.35	23.67	28.23	24.46
112268218	7.054	6.813	8.77	7.976
65220	41.05	41	46.85	46.02
2782	317.6	321.9	337.2	386
105378949	0.5043	0.8046	0.7257	0.6458
163688	0.8806	0.6818	2.488	1.843
339456	1.916	1.563	0.1342	0.1451
85452	0.0334	0.06581	0.05088	0.01833
107984872	0.4194	0.5468	0.04484	0.02423
105378589	0	0.01465	0.01322	0.01428
2563	0.5906	0.5565	0.04897	0.05292
105378590	0	0.03127	0	0
105378591	0	0	0	0
5590	4.154	4.432	2.272	2.031
100506504	2.416	1.943	1.653	1.948
199990	9.034	9.304	10.48	10
112268219	6.708	6.694	9.162	6.576
105378593	0.4794	0.7423	0.7303	0.9208
6497	36.69	36.02	24.59	21.14
79906	3.068	2.995	2.125	1.717
100129534	1.319	1.888	1.117	0.724
11079	93.2	96.22	99.14	98.78
5192	16.87	17.99	21.84	21.65
9651	0.0467	0.04382	0.06324	0.05126
55229	12.94	14.3	16.66	15.15
388585	0	0	0	0
115110	2.006	1.657	4.469	3.582
8764	7.042	6.791	21.93	18.73
100996583	0.177	0	0.6293	0.09715
127281	7.544	7.532	6.164	6.873
79258	0.5764	0.649	0.491	0.4898
105378597	0	0	0.05976	0
100287898	0.1396	0.1081	0.3279	0.1245
105378603	0	0	0	0
105378602	0	0	0	0
105378601	0	0	0	0
112268220	0	0	0	0
107985732	0	0	0	0
105378600	0	0	0	0
105378598	0	0	0	0
107984904	0	0	0	0
105378599	0	0	0	0
140625	0	0	0	0
440556	0	0	0	0
63976	0	0	0	0
100422968	0	0	0	0
105378606	0	0	0	0
107984909	0	0.02829	0	0
105378605	0	0	0	0
105378604	0	0	0	0
27237	7.546	7.201	3.65	2.92
1953	7.522	7.218	16.11	12.31
105378608	0.02044	0.1151	0	0
693135	0	0	0	0
105378607	0.312	0.4216	0	0
127262	29.51	32.45	59.4	66.12
49856	50.03	53.29	47.72	44.27
7161	21.87	21.24	6.003	4.954
105378610	0.9993	1.157	0.6089	0.3134
105378609	0.1743	0.3925	0	0.09564
57212	5.81	6.197	5.726	4.875
148870	9.21	8.763	3.107	2.324
388588	8.195	10.81	3.395	1.775
57470	33.5	32.98	31.13	28.89
9731	7.9	7.491	12.15	12.24
1677	4.43	4.614	3.922	3.591
107984910	1.36	1.225	1.464	1.194
339448	15.79	17.26	11.49	10.17
100133612	0.8862	0.7128	1.447	0.7643
728716	0	0	0	0
105376672	0	0	0	0
105376673	0	0	0	0
284661	0	0	0	0
105376674	0	0	0.0534	0
105376679	0	0	0	0
107985376	0	0	0	0
55966	0.8655	0.8681	0.2114	0.1713
105376680	0	0	0	0
102724429	0	0	0	0
105376681	0	0	0	0
105376682	0	0	0	0
107984911	0	0	0	0
105376686	0	0	0	0
100616421	0	0	0	0
261734	13.97	13.16	8.463	7.288
8514	196.3	200.2	342.1	353.2
26038	1.399	1.377	0.5096	0.2823
105376687	0	0	0	0
6146	395.5	394.1	219.1	250.2
107985733	8.151	10.24	0.8399	1.037
102724450	4.74	4.601	1.66	1.076
388591	7.093	6.48	2.434	1.629
23463	84.45	84.78	41.91	43.2
148645	1.919	1.271	0.2675	0.2891
390992	0.08702	0	0	0
387509	7.572	7.727	3.169	3.021
11332	51.73	55.5	14.31	16.8
54626	0.08698	0.1306	0.01472	0
83715	5.715	5.307	0.8025	0.6815
100422975	0.9807	0	0	0
8718	10.77	10.17	6.714	4.884
57449	1.004	1.142	0.9568	0.7045
79707	15.65	15.92	12.58	10.96
80835	0.02903	0.01635	0	0
107984912	0	0	0.1407	0
3104	34.75	35.65	61.81	48.36
9903	18.16	19.24	16.8	17.84
107984913	0.09404	0.1412	0.7004	0.3785
148479	18.84	17.61	10.86	12.17
90326	18.47	18.83	17.13	15.7
55735	52.46	51.83	43.36	43.09
100505887	0	0	0	0
110841581	2.127	1.008	0.5684	0.6142
23261	3.463	3.552	1.916	1.828
105376692	0	0	0	0
102725193	0	0	0	0
101928836	0	0	0	0
105376691	0	0	0	0
105376689	1.511	1.585	0.3364	0.2727
9341	45.77	46.83	60.94	70.67
8863	2.95	2.831	3.011	2.8
10911	10.67	10.67	24.15	27.09
3604	0.04497	0.07089	6.677	8.005
11315	282.8	294.7	190.1	216.8
54206	0.6064	0.5708	0.7998	0.755
107984915	0	0	0	0
102724539	0	0	0	0
105376695	0	0	0	0
50651	0.9203	1.173	1.009	0.8241
473	9.29	8.842	12.14	11.45
102724552	0.178	0.1002	0.1808	0.1954
106632271	0	0	0	0
2023	1052	1117	864.5	1031
102465436	1.388	1.563	2.115	0.7619
100505975	1.106	0.6226	1.404	0.9102
112268261	0.1602	0.1804	0.08135	0.1538
765	0	0	0	0
155184	0	0	0	0
6518	83.67	85.21	51.19	50.35
80045	2.936	3.199	4.04	4.067
106614088	0.8323	1.205	0.4076	0.4241
407040	0	0	0	0
102724571	1.825	2.196	0.4473	0.4143
9563	16.56	16.7	30.37	27.58
80176	4.814	4.39	33.6	43.21
100506022	3.32	3.225	1.132	1.307
84275	14.52	15.42	13.83	14.81
199953	21.99	21.38	9.36	8.627
107985734	3.981	4.356	2.221	1.908
105376712	0.2796	0	0	0
5293	109	112.2	50.08	44.09
644997	12.78	13.36	1.274	0.9672
101929074	0.1935	0.5083	0.1965	0
22883	140.1	145.2	182.3	158.2
56998	20.55	21.19	13.72	14.49
105376717	3.439	2.439	2.846	2.377
84328	22.96	24.24	15.74	17.05
64802	6.68	6.953	11.38	10.14
113391335	1.113	0.9401	2.685	1.222
100847055	0.7921	1.784	4.827	1.739
116362	0.3678	0.08282	0.2241	0.4036
10277	23.1	24.39	31.59	29.21
23095	3.934	4.192	15.79	15.62
105376725	0.1279	0.2401	0.9094	0.468
5226	217	225.6	398.4	479.5
100526739	7.633	8.63	2.903	2.965
378708	17.34	17.74	5.481	4.878
1325	0.6084	0.3045	1.51	0.8903
1676	12.99	13.17	12.75	12.13
5195	8.927	9.729	7.742	8.31
54897	1.557	1.655	2.232	1.865
105376733	0	0	0	0
105376735	0.1745	0	0	0.2873
148345	4.17	3.551	4.557	3.717
23435	114.9	114.9	74.43	69.98
10747	4.024	2.745	6.095	3.331
6723	199.6	213.5	123.3	138.1
5394	87.4	87.21	57.77	56.37
105376736	7.023	7.565	5.376	5.251
2475	31	32.58	30.34	26.04
100873935	2.8	2.858	2.666	2.689
10218	0.4692	0.2503	0.1003	0.1355
29914	9.383	8.899	6.095	6.571
105376737	0	0	0	0
105376739	0	0	0	0
105376740	0.06552	0	0.06654	0
57540	0.02469	0.03706	0.008358	0.009032
112268221	0	0	0	0
101929181	0	0	0	0
26232	0.144	0.1081	0.09751	0.1054
93611	8.025	8.29	16.06	13.98
26270	10.13	12.16	11	11.08
10459	64.45	67.98	23.89	22.61
374946	0.1853	0.2086	0.08364	0.1205
57085	67.42	71	44.53	47.41
284498	2.382	2.473	7.548	6.754
102724659	0	0	0	0
4524	10.22	10.61	32.1	27.76
1185	17.24	16.76	34.17	27.86
100379251	7.732	7.87	16.57	12.77
4878	1.59	1.546	4.55	2.221
4879	0	0	0	0
26829	0	0	1.055	0
90231	60.01	63.65	56.49	53.33
5351	56.17	58.57	133.1	121.9
9927	73.81	73.54	74.08	70.72
60672	57.34	55.66	40.62	36.56
102466982	2.851	6.422	2.896	2.087
943	0.1026	0.06601	0.1042	0.1287
102465836	0	0.7247	7.19	9.889
7133	28.42	27.83	218.1	233.1
100616438	0	0	1.029	0
107984917	0.07784	0.02922	0.6061	0.2563
55187	7.093	6.758	13.45	11.32
677885	0.4065	0	2.064	1.785
105376744	0.8043	0.956	3.237	1.684
9249	1.766	2.012	48.98	51.82
102466722	0	0	4.683	2.024
343066	0	0	0	0.03262
126767	0	0	0	0
93190	0	0.01952	0.01761	0
390999	0	0	0	0
65121	0	0	0	0
105376745	0	0	0	0
440560	0	0	0	0
343069	10.93	11.83	8.313	8.868
65122	0	0	0	0
400735	0	0	0	0
343071	0	0	0	0
441871	0	0	0	0
440561	0	0	0	0
101929983	0	0	0	0
649330	0.1228	0.06916	0.06237	0.06741
441873	0	0	0	0
649324	0	0	0	0
440563	6.574	7.523	5.32	5.69
645354	0	0	0	0
645359	0	0	0	0
101060301	0.06658	0.07497	0.1352	0.1461
343070	0	0	0	0
400736	0	0	0	0
391003	0	0	0	0
343068	0	0	0	0
391002	0	0	0	0
645382	0	0	0	0
653619	0	0	0	0
729528	0	0	0	0
645414	0	0	0	0
391004	0	0	0	0
645425	0	0	0	0
126755	0	0	0	0
102724856	0	0	0	0
107984918	0	0	0	0
10630	1.966	1.351	28.42	35.29
107984919	0	0	0.266	0.1917
105378612	0	0	0	0.06038
105376756	0	0	0	0
7799	11.84	11.91	15.23	13.84
23254	0.7793	0.8647	0.7411	0.7086
107985467	0	0	0	0
107985468	0	0	0	0
105376762	0	0	0	0
105376759	0	0	0	0.01256
107985469	0	0	0	0
200197	0.07082	0.03987	1.187	0.9134
55092	9.065	9.836	56.29	59.46
727684	0.037	0.125	0.6012	0
114827	0.007967	0.03588	0.2508	0.2623
101927417	0	0	0.1815	0.1961
101927441	0.1309	0.1081	0.5231	0.1916
79180	143.1	143.7	367.6	407
11330	0.03543	0.09973	0.3058	0.175
63036	0.06745	0.07595	0	0.07403
105376767	0	0	0.05032	0
51032	0.2026	0.1521	0.3429	0.2223
842	6.339	6.425	7.08	7.764
23341	9.006	9.308	15.21	13.91
107397391	0	0	0.4514	0
79814	17.43	18.41	5.17	4.492
84301	10.67	10.51	21.21	18.77
6248	7.116	7.383	13.7	12.08
23207	53.92	55.1	119.1	122.1
284723	1.23	1.039	3.038	1.979
110806303	0.1952	0.2198	0.6939	0.5356
388595	0	0	0	0.04699
54751	0.02471	0.05566	5.384	6.632
440567	257.2	293.2	135.9	164.5
729614	5.382	4.762	5.03	5.064
23013	34.34	34.8	45.24	35.37
7709	21.67	21.21	27.93	24.33
149563	0	0	0	0
27129	15.79	15.43	61.52	72.89
1187	1.339	1.061	2.116	1.824
1188	0.3785	0.2131	0.4058	0.2539
348487	0	0	0	0.03943
1969	0.3473	0.1955	0.2204	0.2223
101927479	0	0.01327	0.0359	0.02586
128272	10.49	9.818	9.329	7.64
101927546	0.3719	0.329	0.6475	0.3353
79363	2.843	2.373	2.956	2.166
54455	14.99	15.55	24.65	22.07
26099	68.25	67.67	86.85	94.74
374955	17.45	17.47	22.64	24.4
55707	41.8	41.11	82.81	92.7
107984921	0.4569	0.343	3.036	1.546
114819	1.427	1.335	3.787	2.514
26871	0.3767	0.4242	1.148	1.24
107985757	0	0	0	0
100132147	0.03996	0.045	0.04059	0
107985758	0.8581	0.9663	0.8715	0
7195	0	0.9799	0	0
55672	8.332	8.495	10.05	8.189
105376794	9.639	8.465	15.77	11.37
84809	19.36	18.92	30.11	23.86
11209	3.352	2.534	4.832	3.267
107985736	0.3532	0.2983	0.695	0.315
26869	1.13	0.4242	1.148	0.827
107985759	0	0	0	0
284729	0.3373	0.3798	0.06228	0.03365
100189045	0	0	0	0
6060	0.3767	0.4242	0.7652	0.827
11223	1.734	1.267	2.46	1.801
100500876	0	0	0	0
100189298	0	0.9799	0	0
112267871	0.04782	0	0.04857	0
7193	0	0	0	0
100189183	0	0	0	0
105376805	6.08	5.963	6.076	7.427
791226	0	0	0	0
26870	0.3767	0	1.148	0.4135
9696	5.65	5.371	10.44	8.149
4237	0.2101	0.355	0.1067	0.05766
105376806	0	0	0	0
23400	20.35	20.04	21.64	21.12
6390	158.9	168.9	141.8	154.4
11240	3.041	3.016	2.16	2.245
105376808	0.07507	0	0	0
400743	0	0	0	0
29943	0.03165	0.01188	0.03214	0.03473
51702	0	0	0	0
100616188	0	0	0	0
23569	0	0	0.02082	0
353238	0	0	0.02619	0
55920	274.9	278.7	176	177.8
55160	11.81	12.54	15.87	15.48
107984028	0	0	0	0.04769
81569	0.2522	0.142	0	0.0346
105376809	0	0	0	0
105376812	0	0	0	0
101927876	0	0	0	0
84966	0	0	0	0
105376814	0	0	0.0181	0
127707	0	0	0	0
5081	0	0	0	0
80834	0	0	0	0
8659	11.4	10.61	9.9	8.578
100616120	0	0	0	0
100302276	0	0	0	0
126917	5.859	5.348	9.607	9.515
105376815	0	0	0	0
23352	31.41	31.53	51.72	37.15
101927895	4.869	5.557	7.351	6.066
23065	31.78	32.43	41.93	36.2
51154	94.9	97.06	57.07	62.06
246181	3.583	3.299	2.232	2.067
22977	3.754	4.042	2.783	2.075
100506730	8.734	8.578	7.787	5.637
8574	68.32	72.49	28.58	30.5
54896	20.48	21.01	18.07	17.4
832	203.6	204.2	230.5	253
105376819	0	0.08185	0.2953	0.3191
105376818	0	0	0	0
105376817	0	0	0	0.05572
105378614	0	0	0	0
440574	33.8	34.1	27.27	28.64
100532736	10.54	11.08	17.91	19.81
644068	60.09	71.15	35.79	44.43
4681	6.172	6.397	11.82	13.14
3362	0.2439	0.3295	0.03303	0.03569
255104	8.818	9.212	4.777	4.707
54546	0	0	0	0
105376823	0	0.05652	0.05097	0.1102
23252	7.927	7.477	7.275	5.245
30814	0	0	0	0
5320	0	0	0	0
5322	0.03568	0.02009	0	0
26279	0.2535	0.1297	0	0
64600	0	0	0	0.02488
391013	0.02722	0.03065	0.1659	0.08962
127733	0.009469	0.02132	0.2404	0.3222
101928017	0	0	0.123	0.2659
105376825	0	0	0	0
105376826	0	0	0	0
105376827	0	0	0	0
105376828	0	0	0	0
127731	0	0	0	0
339505	0	0	0	0.01793
55450	0.1062	0.02991	0.7284	0.4082
79594	17.17	18.72	23.39	26.06
163933	0	0	0	0
978	19.17	19.52	7.136	6.203
65018	29.72	31.08	38.45	40.12
102464833	22.47	22.14	32.52	35.14
100861548	21.8	22.61	21.99	22.05
1650	473.6	487.5	308.9	328.6
57576	46.41	47.46	28.87	30.64
400745	0.03771	0.04246	0.05107	0.04139
112268222	27.84	27.57	15.97	14.29
50809	66.48	67.11	46.34	38.03
8672	83.03	82.98	96.55	85
105376830	0.04503	0.1775	0.2058	0.1236
105376829	0	0.05652	0.1529	0.05509
100302155	0	0	0.5273	0
1889	8.132	8.127	3.966	3.025
100506801	0.024	0.02703	0	0
105376832	0	0	0	0
84224	3.418	3.441	3.072	2.855
249	0	0	0.06664	0.12
105376834	0	0	0	0
5909	1.416	1.282	0.6909	0.7467
84196	30.22	29.28	18.63	15.62
401944	2.758	2.774	3.745	2.622
3339	6.322	6.069	10.56	7.765
23436	0	0	0	0
10136	0	0	0	0
101928043	0.6196	0.7974	0.6293	0.9715
29092	10.95	10.48	6.194	6.205
112268223	0.7565	0.7809	0.5122	0.8304
998	44.76	46.98	49.3	56.89
54361	0.01955	0.04402	0.1886	0.07508
105376845	0.0989	0.03712	0.03348	0.03619
105376850	0	0	0.02102	0
107985377	0	0	0	0
100616433	0	0	0	0
105376856	0	0	0	0
9923	19.47	17.91	38.44	29.48
2046	0	0	0	0
102466615	0	0	0	0
712	0.6616	0.2292	4.135	3.854
714	0.511	0.3139	2.925	2.804
713	0.09877	0	0.7022	0.5963
2048	0.04874	0.01829	1.149	1.189
100616391	0	0	0	0
100422914	0	0	3.691	0
646262	0	0	0	0
729059	0	0	0	0
23028	82.69	84.01	44.93	42.05
100422866	0	1.023	0	0
7798	17.32	17.47	32.11	31.6
3352	0.02179	0	0.02213	0
100996511	1.742	2.18	1.823	1.004
10236	73.65	74.44	34.76	35.07
80818	3.421	3.576	5.113	5.242
148898	0.8183	0.4607	0.6561	0.6382
6920	1.608	1.811	0.1732	0.05348
55616	0.04248	0.09567	0.1151	0.1088
1870	15	14.67	2.207	1.976
101928163	0.9176	0.861	0.2589	0.1679
105376859	0	0	0.03663	0.03959
3399	1.626	1.465	16.45	16.85
107984928	0	0	0.05668	0
259283	0	0	0.08901	0
6135	1861	1917	951.7	1104
6924	30.47	30.39	52.05	60.24
100506963	9.176	10.14	16.5	18.52
57095	46.4	47.44	47.33	49.1
105376860	10.19	9.508	15.11	13.68
11313	42.73	44.59	57.72	62.88
2582	15.45	15.15	17.7	18.04
3155	25.28	27.08	36.84	39.01
105376861	0.08557	0	0.08691	0
2517	6.665	6.186	20.33	18.87
1269	0.01955	0	0	0.02145
107984929	0	0	0	0
100616492	0	0	0	0
55629	155.1	152	103.9	110.8
10772	56.64	56.25	36.5	32.09
105378615	0	0	0	0
105376863	0	0	0	0
107984931	0	0	0	0
127294	0	0	0	0.03532
107985737	0	0	0	0.03472
105376864	0	0	0.07769	0
58985	0	0	0	0
163702	0	0	0	0.01331
284632	0	0	0	0.03673
105376871	0.1297	0.05311	0.07185	0.06471
57822	0.4187	0.3733	0.4076	0.3447
90529	6.35	6.307	3.389	3.606
57185	10.62	10.5	8.72	8.057
100750325	1.282	0.2625	0.1184	0.3838
11123	8.055	8.142	8.992	8.469
100506985	2.857	2.932	3.676	2.927
400746	0	0.01104	0	0
10250	133.4	132.8	79.02	74.59
25932	106.7	107.3	209.4	226.6
105376876	0	0	0.07533	0
864	42.1	43.04	132.3	138.3
102465437	0	1.933	6.101	5.651
107984932	0.2934	0.236	3.917	1.84
105376878	0.3899	0.3556	1.37	0.8088
100616365	0	0	0	0.8073
105376879	0	0.06604	0.1191	0.1609
25949	49.26	50.09	60.82	64.53
57035	22.32	22.06	48.69	33.68
105376882	0	0	0.1282	0.06927
6007	0.1673	0.1713	0.726	0.2838
23585	50.94	52.33	69.13	80.05
6006	15.6	16.42	21.04	22.87
55219	25.64	27.77	22.46	23.47
26119	11.05	11.52	7.465	6.788
57134	4.599	5.055	13.4	12.03
57190	117	117.3	242	277
56181	38.15	39.2	38.7	39.59
646471	3.907	3.428	9.448	6.256
79000	14.34	13.84	6.41	6.027
164091	1.621	1.769	0.7129	0.5319
3925	445.8	463.3	42	37.19
100500808	3.322	1.496	0	0.7292
105376885	0	0	0	0
5051	7.436	7.503	8.108	7.504
101928216	0.1101	0.06199	0.01864	0.04028
2134	0.1353	0.06095	0.05497	0.01485
7780	0.01902	0	0.01931	0.04174
105376910	0	0	0	0
84676	0.1157	0.1303	0.1469	0.03175
149420	4.699	4.681	3.567	3.373
105376886	0.09822	0.2212	0	0
79927	0.02207	0.02486	0	0
110806296	0	0	0	0
51042	49.19	50.92	44.16	49.74
10256	0.7977	0.5988	0.761	0.3184
378807	0	0	0	0
101928303	0.05731	0	0	0
64793	36.54	35.98	23.52	21.86
83442	548.2	583.9	2357	2883
91544	22.33	20.92	72.77	69.71
1043	3.837	4.618	660.4	861.8
55057	0.02097	0.01181	0.06389	0.01151
257101	0	0.03078	0.02777	0.12
79727	0	0.01733	0.1094	0
79947	19.44	20.06	25.55	25.46
101928324	1.812	1.42	1.361	0.6055
3151	445.3	458.9	64.3	59.6
6195	119.8	120.5	302.6	332.1
100302190	0	1.338	2.413	0
105376888	0	0	0.03642	0
101928728	3.392	2.943	1.243	1.129
8289	84.68	82.06	53.25	45.55
55650	10.81	10.38	10.19	8.606
84243	11.76	12.54	15.6	17.69
2810	0.09447	0.05319	0.04797	0.1037
54707	17.87	17.18	20.39	20.19
63906	16.75	16.17	18.04	17.23
10726	112.3	115.1	66.97	66.01
8431	0	0	0	0.04207
126695	0	0.06989	0.03152	0.03406
388610	1.811	1.486	2.712	3.234
115572	1.141	0.993	0.1054	0.1139
101928391	0	0	0	0
6548	13.98	14.14	42.81	40.51
102723760	0	0	0	0
105376890	0	0	0	0
23038	25.06	24.62	29.57	30.8
84065	26.52	28.2	29.75	33.23
644961	8.596	9.024	9.441	8.822
84958	11.2	10.56	1.714	1.235
9064	18.49	17.72	10.97	9.809
8547	0.1166	0.1969	0	0
388611	0	0	0	0
2827	2.053	1.953	4.17	4.22
10163	111.9	115	159.5	166.5
105376892	0.1338	0.1004	0	0.04894
27245	2.806	2.573	7.667	6.786
2268	7.916	7.275	124.3	137.7
111216282	0	0.1578	0.1423	0.3075
2537	44.5	41.83	503	595.1
199870	3.457	3.772	8.14	7.891
23673	27.33	27.75	83.02	90.79
5511	66.59	66.88	38.12	43.67
677774	0.3722	0	0.378	0.4085
9473	20.68	19.99	89.45	89.4
6118	59.62	62.96	31.58	35.16
27293	0.0364	0.1025	0.05545	0.01997
55113	7.246	8.402	11.28	10.98
2140	10.89	11.73	18.51	15.57
5724	1.011	1.041	3.637	4.184
22826	137.7	142.2	91.91	96.41
93974	74.43	73.44	41.69	41.74
83667	7.022	7.178	15.19	15.72
54797	27.04	27.12	25.34	27.77
65979	19.34	20.58	14.09	13.26
1104	101.2	104	36.15	34.88
8420	35.76	38.82	56.09	44.66
6080	14.92	18.49	37.29	20.31
26768	15.07	14.93	21.12	9.924
54952	21.43	21.86	17.13	15.31
85028	27.61	27.07	47.98	37.63
692212	18.53	15.65	26.67	26.28
677838	26.14	20.87	40.06	29.73
677825	13.57	18.97	45.64	28.77
692073	11.07	10.38	24.35	23.28
115273	0.1715	0.2253	0.5224	0.2509
6883	21.83	22.49	19.9	21.07
105378616	0.4425	0.3737	0.5618	0.2428
26824	0	0.5153	0	0
10691	13.74	13.73	13.96	12.76
51441	107.9	108.7	98.52	102.1
4985	0.04642	0.0224	0.08082	0.07278
2035	7.561	7.538	5.235	4.977
399474	2.858	2.395	1.822	1.751
6429	118.5	116.3	97.86	82.7
51102	11.67	12.63	7.466	7.857
10076	2.593	2.665	1.399	1.275
101928460	0	0	0	0
107984933	0	0	0.1173	0
107984934	0	0	0	0
101929406	0	0	0	0
105378617	0	0	0	0
105378618	0	0	0	0
4146	0.4194	0.2725	0.1966	0.2302
100129196	2.803	2.715	2.296	1.621
7805	709.7	731.9	2641	3084
100616164	1.605	3.614	19.56	14.09
105378620	0.1765	0.265	1.588	1.042
105378621	0	0	0	0
105378622	0.06057	0	0.06152	0
400748	0	0	0	0
9672	16.73	16.11	38.4	41.46
9698	57.81	59.48	66.18	62.49
692234	3.51	3.162	6.418	4.624
692235	3.51	3.162	6.418	4.624
692200	0	0.9276	0.8367	0.9042
107984935	0.3235	3.642	0	0.7101
79570	0.8366	0.5734	0.1293	0.1198
9410	135.3	144.9	49.81	49.97
51538	27.61	28.84	11.66	12.1
2170	0.2549	0.4067	0.41	0.3265
105378623	0	0.1375	0	0
107985470	0.08475	0	0	0
347735	15.96	15.74	4.9	3.725
105378625	0	0	0	0
105379772	0	0	0	0
149086	0	0	0	0
284551	0.02254	0.02538	0	0
105378626	0.234	0.1078	0.03241	0.01168
64129	0	0.05841	0.05269	0
3061	0.2057	0.278	0.4597	0.2032
553115	17.44	18.44	17.81	19.45
107985471	0.2854	0.08034	0.4348	0.1566
105378628	0.2021	0.6069	0.3421	0.2219
1307	0.01896	0.03203	0.01926	0.02081
101929444	0	0	0	0
576	0.3313	0.2565	0.1787	0.2613
100423028	0	0	0	0
90853	0.1774	0.1165	156.1	150.7
8073	112.8	112.8	203.3	222.2
10657	222.9	228.1	169.4	179.5
55116	13.16	14.06	10.46	9.979
100847018	0	0	2.127	0
23633	38.99	40.07	43.46	45.14
200081	78.51	77.57	72.77	65.65
79140	4.352	3.986	3.595	2.537
56063	3.993	4.304	6.029	4.887
55721	8.587	9.917	5.963	3.222
149069	1.293	1.239	2.654	2.083
8668	192.3	206.5	151.6	184.5
339483	4.838	3.592	2.025	1.43
84734	0.3914	0.4408	0.1325	0
3932	0.02593	0	0	0
3065	214.5	219.1	133.6	131
65108	55.91	55.35	330.6	423.1
105378629	0.1946	0.1643	0.8894	0.9077
81629	6.213	6.445	15.25	10.32
100128071	7.071	5.474	17.86	13.39
55108	15.55	16.48	34.6	32.77
728116	0.00963	0.005422	0.009781	0.02643
653121	1.598	1.583	0.7093	0.7474
102723870	0.7021	0.7906	1.188	1.284
339487	16.17	16.2	11.97	12.19
5928	73.11	76.15	38.27	37.73
81493	20.34	20.48	10.54	9.083
57648	8.508	8.267	7.551	8.115
8565	143.7	146.4	138.2	147.2
64766	14.48	15.11	9.092	6.464
252995	0.2256	0.1482	0.05729	0.04127
105378631	0	0	0.02823	0.09151
3208	0.3002	0.4395	0.2134	0.2966
113452	13.45	12.52	7.699	7.82
105378632	0	0	0.3429	0
127544	6.873	6.732	14.14	14.51
204	197.8	206.8	57.28	53.01
105378635	0	0	0	0.09498
113451	0.1302	0.1858	0.1764	0.1048
